length,protocol,src_port,dst_port,flags,label
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
78,0,50431,443,0,0
75,0,51977,443,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
970,0,443,50431,0,0
1287,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
74,0,50431,443,0,0
1285,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
1115,0,51977,443,0,0
74,0,63668,443,0,0
75,0,50431,443,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1287,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1158,0,443,51977,0,0
139,0,443,51977,0,0
1292,0,443,50431,0,0
661,0,443,50431,0,0
1292,0,443,59187,0,0
1292,0,443,59187,0,0
171,0,443,59187,0,0
74,0,50431,443,0,0
81,0,59187,443,0,0
67,0,443,50431,0,0
82,0,59187,443,0,0
125,0,59187,443,0,0
111,0,59187,443,0,0
1218,0,59187,443,0,0
75,0,50431,443,0,0
80,0,51977,443,0,0
66,0,443,63668,0,0
67,0,443,57999,0,0
725,0,443,63668,0,0
73,0,443,51977,0,0
992,0,443,59187,0,0
163,0,443,59187,0,0
69,0,443,59187,0,0
75,0,63668,443,0,0
68,0,443,51977,0,0
74,0,59187,443,0,0
75,0,51977,443,0,0
1196,0,443,59187,0,0
1287,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
664,0,443,51977,0,0
63,0,443,59187,0,0
257,0,443,51977,0,0
77,0,59187,443,0,0
80,0,51977,443,0,0
74,0,59187,443,0,0
96,0,443,35573,24,0
54,0,443,35573,17,0
54,0,35573,443,20,0
66,0,443,59187,0,0
68,0,443,51977,0,0
1210,0,57999,443,0,0
1292,0,64638,443,0,0
1292,0,64638,443,0,0
82,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1178,0,443,64638,0,0
81,0,64638,443,0,0
81,0,64638,443,0,0
125,0,64638,443,0,0
111,0,64638,443,0,0
1288,0,64638,443,0,0
1288,0,64638,443,0,0
966,0,64638,443,0,0
1285,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
1255,0,51977,443,0,0
194,0,64638,443,0,0
573,0,443,64638,0,0
158,0,443,64638,0,0
1191,0,443,57999,0,0
66,0,443,64638,0,0
108,0,443,64638,0,0
73,0,64638,443,0,0
75,0,64638,443,0,0
69,0,443,64638,0,0
67,0,443,64638,0,0
627,0,443,64638,0,0
75,0,64638,443,0,0
79,0,64638,443,0,0
80,0,57999,443,0,0
1285,0,51977,443,0,0
250,0,51977,443,0,0
66,0,443,64638,0,0
1288,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
73,0,443,51977,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
73,0,64638,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
73,0,64638,443,0,0
78,0,64638,443,0,0
73,0,64638,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
73,0,64638,443,0,0
1292,0,443,64638,0,0
73,0,64638,443,0,0
74,0,64638,443,0,0
74,0,64638,443,0,0
74,0,64638,443,0,0
74,0,64638,443,0,0
74,0,64638,443,0,0
74,0,64638,443,0,0
74,0,64638,443,0,0
74,0,64638,443,0,0
75,0,64638,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
75,0,64638,443,0,0
75,0,64638,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
75,0,64638,443,0,0
75,0,64638,443,0,0
75,0,64638,443,0,0
75,0,64638,443,0,0
75,0,64638,443,0,0
80,0,64638,443,0,0
75,0,64638,443,0,0
75,0,64638,443,0,0
75,0,51977,443,0,0
75,0,64638,443,0,0
75,0,64638,443,0,0
75,0,64638,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
74,0,64638,443,0,0
74,0,64638,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
75,0,64638,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
75,0,64638,443,0,0
74,0,64638,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
75,0,64638,443,0,0
1174,0,57999,443,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
1292,0,443,64638,0,0
537,0,443,64638,0,0
1184,0,443,57999,0,0
73,0,443,51977,0,0
1292,0,443,64638,0,0
75,0,64638,443,0,0
76,0,57999,443,0,0
75,0,64638,443,0,0
77,0,64638,443,0,0
412,0,443,51977,0,0
156,0,443,51977,0,0
67,0,443,57999,0,0
119,0,443,51977,0,0
65,0,443,51977,0,0
83,0,64638,443,0,0
80,0,51977,443,0,0
75,0,443,64638,0,0
75,0,64638,443,0,0
1292,0,51686,443,0,0
1292,0,51686,443,0,0
82,0,443,51686,0,0
80,0,51977,443,0,0
66,0,35577,443,2,0
1292,0,443,51686,0,0
1292,0,443,51686,0,0
1292,0,443,51686,0,0
1292,0,443,51686,0,0
1179,0,443,51686,0,0
81,0,51686,443,0,0
81,0,51686,443,0,0
125,0,51686,443,0,0
112,0,51686,443,0,0
1288,0,51686,443,0,0
1288,0,51686,443,0,0
854,0,51686,443,0,0
195,0,51686,443,0,0
916,0,51977,443,0,0
66,0,443,35577,18,0
1179,0,443,57999,0,0
1292,0,443,51686,0,0
572,0,443,51686,0,0
158,0,443,51686,0,0
65,0,443,51686,0,0
69,0,443,51686,0,0
67,0,443,51686,0,0
68,0,443,51977,0,0
54,0,35577,443,16,0
1292,0,51686,443,0,0
75,0,51686,443,0,0
75,0,51686,443,0,0
75,0,51686,443,0,0
1899,0,35577,443,24,0
627,0,443,51686,0,0
69,0,443,51686,0,0
1285,0,51977,443,0,0
165,0,51977,443,0,0
54,0,443,35577,16,0
54,0,443,35577,16,0
1466,0,443,35577,16,0
1466,0,443,35577,16,0
1466,0,443,35577,16,0
332,0,443,35577,24,0
68,0,443,51977,0,0
54,0,35577,443,16,0
118,0,35577,443,24,0
86,0,51977,443,0,0
92,0,51686,443,0,0
80,0,57999,443,0,0
73,0,443,51977,0,0
70,0,443,51686,0,0
54,0,443,35577,16,0
73,0,443,51977,0,0
74,0,51977,443,0,0
74,0,51686,443,0,0
73,0,443,51977,0,0
87,0,443,51977,0,0
65,0,443,51977,0,0
67,0,443,57999,0,0
80,0,51977,443,0,0
68,0,443,51977,0,0
166,0,57999,443,0,0
823,0,61739,443,0,0
147,0,443,57999,0,0
70,0,443,61739,0,0
80,0,57999,443,0,0
74,0,61739,443,0,0
308,0,57999,443,0,0
990,0,443,61739,0,0
201,0,443,61739,0,0
77,0,61739,443,0,0
67,0,443,57999,0,0
1292,0,55579,443,0,0
1292,0,55579,443,0,0
290,0,443,57999,0,0
82,0,443,55579,0,0
80,0,57999,443,0,0
1292,0,443,55579,0,0
1292,0,443,55579,0,0
1292,0,443,55579,0,0
1292,0,55579,443,0,0
66,0,443,61739,0,0
1292,0,443,55579,0,0
1292,0,443,55579,0,0
823,0,443,55579,0,0
81,0,55579,443,0,0
66,0,35578,443,2,0
82,0,55579,443,0,0
125,0,55579,443,0,0
114,0,55579,443,0,0
1288,0,55579,443,0,0
1292,0,55579,443,0,0
1013,0,55579,443,0,0
126,0,55579,443,0,0
67,0,443,57999,0,0
66,0,443,35578,18,0
54,0,35578,443,16,0
1895,0,35578,443,24,0
996,0,64490,443,0,0
1027,0,443,55579,0,0
163,0,443,55579,0,0
73,0,55579,443,0,0
65,0,443,55579,0,0
65,0,443,55579,0,0
70,0,443,55579,0,0
54,0,443,35578,16,0
54,0,443,35578,16,0
74,0,55579,443,0,0
70,0,443,64490,0,0
1466,0,443,35578,16,0
1466,0,443,35578,24,0
1466,0,443,35578,16,0
1466,0,443,35578,24,0
1020,0,443,35578,24,0
128,0,35578,443,24,0
111,0,443,64490,0,0
63,0,443,64490,0,0
77,0,64490,443,0,0
1054,0,443,35578,24,0
74,0,64490,443,0,0
66,0,443,64490,0,0
54,0,35578,443,16,0
1288,0,443,55579,0,0
689,0,443,55579,0,0
104,0,443,55579,0,0
77,0,55579,443,0,0
74,0,55579,443,0,0
159,0,50431,443,0,0
160,0,50431,443,0,0
66,0,443,55579,0,0
159,0,50431,443,0,0
155,0,50431,443,0,0
64,0,443,55579,0,0
75,0,55579,443,0,0
157,0,443,50431,0,0
157,0,443,50431,0,0
72,0,443,50431,0,0
79,0,50431,443,0,0
145,0,443,50431,0,0
145,0,443,50431,0,0
159,0,443,62668,0,0
80,0,50431,443,0,0
74,0,62668,443,0,0
67,0,443,50431,0,0
342,0,68,67,0,0
330,0,5353,5353,0,0
295,0,5353,5353,0,0
469,0,443,46223,24,0
405,0,46223,443,24,0
54,0,443,46223,16,0
279,0,5353,5353,0,0
330,0,5353,5353,0,0
279,0,5353,5353,0,0
279,0,5353,5353,0,0
295,0,5353,5353,0,0
974,0,5353,5353,0,0
974,0,5353,5353,0,0
55,0,46569,443,16,0
66,0,443,46569,16,0
1292,0,51977,443,0,0
1285,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
809,0,51977,443,0,0
73,0,443,51977,0,0
75,0,51977,443,0,0
330,0,5353,5353,0,0
1287,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
450,0,443,51977,0,0
318,0,443,51977,0,0
79,0,51977,443,0,0
1286,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1283,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1047,0,443,51977,0,0
262,0,443,51977,0,0
74,0,51977,443,0,0
74,0,51977,443,0,0
74,0,51977,443,0,0
75,0,51977,443,0,0
68,0,443,51977,0,0
974,0,5353,5353,0,0
110,0,137,137,0,0
1285,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
1275,0,51977,443,0,0
260,0,50431,443,0,0
223,0,50431,443,0,0
73,0,443,51977,0,0
72,0,443,50431,0,0
133,0,443,50431,0,0
75,0,51977,443,0,0
79,0,50431,443,0,0
180,0,50240,443,0,0
1288,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
78,0,50431,443,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
74,0,50431,443,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
1292,0,443,50431,0,0
480,0,443,50431,0,0
1287,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
428,0,443,51977,0,0
303,0,443,51977,0,0
79,0,51977,443,0,0
75,0,50431,443,0,0
68,0,443,50431,0,0
70,0,443,50240,0,0
68,0,443,51977,0,0
68,0,443,50431,0,0
74,0,50240,443,0,0
132,0,443,50240,0,0
110,0,443,50240,0,0
238,0,443,50240,0,0
77,0,50240,443,0,0
74,0,50240,443,0,0
66,0,443,50240,0,0
1173,0,57999,443,0,0
1292,0,57228,443,0,0
1292,0,57228,443,0,0
82,0,443,57228,0,0
66,0,35579,443,2,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1165,0,443,57228,0,0
81,0,57228,443,0,0
81,0,57228,443,0,0
125,0,57228,443,0,0
111,0,57228,443,0,0
1288,0,57228,443,0,0
1288,0,57228,443,0,0
695,0,57228,443,0,0
66,0,443,35579,18,0
54,0,35579,443,16,0
1803,0,35579,443,24,0
573,0,443,57228,0,0
158,0,443,57228,0,0
65,0,443,57228,0,0
69,0,443,57228,0,0
74,0,57228,443,0,0
54,0,443,35579,16,0
54,0,443,35579,16,0
1466,0,443,35579,16,0
1466,0,443,35579,16,0
1466,0,443,35579,16,0
334,0,443,35579,24,0
627,0,443,57228,0,0
78,0,57228,443,0,0
118,0,35579,443,24,0
54,0,443,35579,16,0
1178,0,443,57999,0,0
66,0,443,57228,0,0
80,0,57999,443,0,0
244,0,50431,443,0,0
179,0,443,50431,0,0
67,0,443,57999,0,0
79,0,50431,443,0,0
706,0,28421,443,24,0
1272,0,28421,443,24,0
54,0,443,28421,16,0
54,0,443,28421,16,0
612,0,443,28421,24,0
101,0,443,28421,24,0
85,0,443,28421,24,0
68,0,443,50431,0,0
85,0,443,28421,24,0
66,0,28421,443,16,0
89,0,28421,443,24,0
54,0,443,28421,16,0
295,0,5353,5353,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
324,0,51977,443,0,0
410,0,51977,443,0,0
1285,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
128,0,51977,443,0,0
1285,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
996,0,51977,443,0,0
195,0,57228,443,0,0
80,0,443,57228,0,0
63,0,443,57228,0,0
77,0,57228,443,0,0
1288,0,57228,443,0,0
1226,0,57228,443,0,0
69,0,443,57228,0,0
159,0,443,57228,0,0
77,0,57228,443,0,0
74,0,443,51977,0,0
73,0,443,51977,0,0
74,0,51977,443,0,0
66,0,443,57228,0,0
118,0,443,51977,0,0
83,0,57228,443,0,0
65,0,443,51977,0,0
70,0,443,57228,0,0
80,0,51977,443,0,0
1285,0,51977,443,0,0
159,0,51977,443,0,0
74,0,57228,443,0,0
68,0,443,51977,0,0
83,0,57228,443,0,0
73,0,443,51977,0,0
70,0,443,57228,0,0
1287,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
1292,0,443,51977,0,0
551,0,443,51977,0,0
249,0,443,51977,0,0
79,0,51977,443,0,0
87,0,443,51977,0,0
79,0,51977,443,0,0
74,0,57228,443,0,0
65,0,443,51977,0,0
65,0,443,57228,0,0
75,0,57228,443,0,0
75,0,51977,443,0,0
68,0,443,51977,0,0
68,0,443,51977,0,0
110,0,137,137,0,0
112,0,57228,443,0,0
80,0,443,57228,0,0
63,0,443,57228,0,0
77,0,57228,443,0,0
1288,0,57228,443,0,0
1255,0,57228,443,0,0
69,0,443,57228,0,0
87,0,443,57228,0,0
77,0,57228,443,0,0
1285,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
1292,0,51977,443,0,0
216,0,51977,443,0,0
66,0,443,57228,0,0
1288,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
73,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
73,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
73,0,57228,443,0,0
74,0,57228,443,0,0
74,0,57228,443,0,0
81,0,57228,443,0,0
78,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
78,0,57228,443,0,0
83,0,57228,443,0,0
78,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
74,0,57228,443,0,0
74,0,57228,443,0,0
75,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
75,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
75,0,57228,443,0,0
77,0,57228,443,0,0
77,0,57228,443,0,0
79,0,57228,443,0,0
79,0,57228,443,0,0
79,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
78,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
80,0,57228,443,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
1292,0,443,57228,0,0
544,0,443,57228,0,0
1285,0,443,57228,0,0
1292,0,443,57228,0,0
